#X		#Y		#Wave		#Intensity
2759.113830	4533.250000	343.214844	2024.436890
2759.113830	4533.250000	344.489258	2422.654541
2759.113830	4533.250000	345.763672	2464.358398
2759.113830	4533.250000	347.037109	2488.417725
2759.113830	4533.250000	348.310547	2583.150635
2759.113830	4533.250000	349.583984	2601.354980
2759.113830	4533.250000	350.857422	2558.692627
2759.113830	4533.250000	352.129883	2529.761719
2759.113830	4533.250000	353.402344	2760.134033
2759.113830	4533.250000	354.674805	2717.478760
2759.113830	4533.250000	355.947266	2769.141846
2759.113830	4533.250000	357.218750	2710.745605
2759.113830	4533.250000	358.490234	2725.072510
2759.113830	4533.250000	359.761719	2715.806885
2759.113830	4533.250000	361.033203	2747.844238
2759.113830	4533.250000	362.303711	2754.319092
2759.113830	4533.250000	363.574219	2800.152588
2759.113830	4533.250000	364.843750	2859.782959
2759.113830	4533.250000	366.114258	2822.976807
2759.113830	4533.250000	367.383789	2908.234619
2759.113830	4533.250000	368.653320	2873.393311
2759.113830	4533.250000	369.921875	2915.361328
2759.113830	4533.250000	371.191406	2931.733887
2759.113830	4533.250000	372.459961	2922.494873
2759.113830	4533.250000	373.728516	2980.269043
2759.113830	4533.250000	374.996094	3036.096191
2759.113830	4533.250000	376.263672	3042.649658
2759.113830	4533.250000	377.531250	3102.458496
2759.113830	4533.250000	378.798828	3140.592773
2759.113830	4533.250000	380.065430	3046.542480
2759.113830	4533.250000	381.333008	3045.210205
2759.113830	4533.250000	382.598633	3110.993164
2759.113830	4533.250000	383.865234	3036.621826
2759.113830	4533.250000	385.130859	3102.431152
2759.113830	4533.250000	386.396484	3065.556641
2759.113830	4533.250000	387.662109	3131.400391
2759.113830	4533.250000	388.927734	3167.631104
2759.113830	4533.250000	390.192383	3158.418457
2759.113830	4533.250000	391.457031	3157.109863
2759.113830	4533.250000	392.721680	3240.825684
2759.113830	4533.250000	393.985352	3245.467773
2759.113830	4533.250000	395.249023	3267.915283
2759.113830	4533.250000	396.512695	3316.094238
2759.113830	4533.250000	397.776367	3330.650879
2759.113830	4533.250000	399.039063	3309.584473
2759.113830	4533.250000	400.301758	3262.771729
2759.113830	4533.250000	401.564453	3324.853271
2759.113830	4533.250000	402.826172	3303.773193
2759.113830	4533.250000	404.087891	3310.419434
2759.113830	4533.250000	405.349609	3313.105957
2759.113830	4533.250000	406.611328	3371.288330
2759.113830	4533.250000	407.872070	3308.571533
2759.113830	4533.250000	409.132813	3382.640625
2759.113830	4533.250000	410.393555	3373.446533
2759.113830	4533.250000	411.654297	3415.823242
2759.113830	4533.250000	412.914063	3394.728516
2759.113830	4533.250000	414.173828	3409.345703
2759.113830	4533.250000	415.433594	3445.803467
2759.113830	4533.250000	416.692383	3446.541016
2759.113830	4533.250000	417.951172	3485.008545
2759.113830	4533.250000	419.209961	3503.631104
2759.113830	4533.250000	420.468750	3454.717041
2759.113830	4533.250000	421.726563	3525.004395
2759.113830	4533.250000	422.984375	3527.748291
2759.113830	4533.250000	424.242188	3639.827881
2759.113830	4533.250000	425.500000	3620.726563
2759.113830	4533.250000	426.756836	3681.167236
2759.113830	4533.250000	428.013672	3727.710205
2759.113830	4533.250000	429.270508	3740.449951
2759.113830	4533.250000	430.526367	3826.826416
2759.113830	4533.250000	431.782227	3771.917969
2759.113830	4533.250000	433.038086	3786.667236
2759.113830	4533.250000	434.293945	3779.518555
2759.113830	4533.250000	435.548828	3828.135986
2759.113830	4533.250000	436.803711	3862.829346
2759.113830	4533.250000	438.058594	3787.944580
2759.113830	4533.250000	439.312500	3754.881348
2759.113830	4533.250000	440.566406	3907.196777
2759.113830	4533.250000	441.820313	3906.047852
2759.113830	4533.250000	443.074219	3839.085938
2759.113830	4533.250000	444.327148	3859.864746
2759.113830	4533.250000	445.580078	3880.652832
2759.113830	4533.250000	446.833008	3803.664551
2759.113830	4533.250000	448.085938	3976.150391
2759.113830	4533.250000	449.337891	3803.318115
2759.113830	4533.250000	450.589844	3929.949707
2759.113830	4533.250000	451.841797	3938.792725
2759.113830	4533.250000	453.092773	3993.588623
2759.113830	4533.250000	454.343750	3900.540039
2759.113830	4533.250000	455.594727	3949.356201
